artist_name,track_name,duration_ms,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
Lewis Capaldi,Before You Go,215107,2019,84,0.459,0.575,3,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,111.881,SAD
Lata Mangeshkar,Bachpan Ki Muhabbat,207587,1953,9,0.276,0.266,1,-11.481,1,0.0401,0.978,0.00282,0.328,0.514,67.6,HAPPY
Esquivel!,Boulevard of Broken Dreams,183533,1959,34,0.7659999999999999,0.606,2,-8.184,1,0.043,0.818,0.00796,0.184,0.821,119.812,ANGRY
Led Zeppelin,Stairway to Heaven - 2012 Remaster,482830,1971,50,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.43299999999998,SAD
Queen,We Are The Champions,180627,1981,41,0.257,0.455,7,-9.259,0,0.0385,0.23,0.0,0.104,0.198,58.54,SCARED
Dido,Here With Me,255427,1999,53,0.55,0.578,11,-7.973,0,0.0273,0.0876,7.73e-06,0.0757,0.364,83.346,SCARED
Bryan Adams,Please Forgive Me,355640,2005,54,0.5870000000000001,0.456,9,-7.011,1,0.0262,0.516,0.0,0.104,0.144,134.11,SAD
Taylor Swift,Enchanted,352187,2010,58,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,SAD
Skrillex,Scary Monsters and Nice Sprites,243354,2010,59,0.523,0.944,7,-3.5810000000000004,0,0.0837,0.00336,0.557,0.119,0.324,139.997,ANGRY
Avicii,Levels,338867,2011,59,0.601,0.8340000000000001,1,-6.573,0,0.0358,0.0295,0.888,0.34,0.352,125.991,ANGRY
Linkin Park,CASTLE OF GLASS,205400,2012,71,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,SAD
Taylor Swift,Red,220827,2012,58,0.602,0.8959999999999999,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.6409999999999999,124.978,SAD
Taylor Swift,Red,220827,2012,58,0.602,0.8959999999999999,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.6409999999999999,124.978,SAD
Eminem,Rap God,363973,2013,67,0.708,0.8490000000000001,7,-2.6660000000000004,1,0.324,0.38,0.0,0.8490000000000001,0.649,148.102,ANGRY
Joy Again,Looking Out for You,179499,2015,65,0.682,0.9,9,-5.0280000000000005,1,0.0873,0.0891,0.063,0.0685,0.937,100.721,SCARED
Three Days Grace,I Am Machine,200147,2015,67,0.402,0.97,2,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.10600000000002,ANGRY
Selena Gomez,Same Old Love,229080,2015,64,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,HAPPY
Travis Scott,Apple Pie,219360,2015,65,0.655,0.496,3,-4.1389999999999985,0,0.0364,0.0335,0.0,0.156,0.28,137.945,HAPPY
Current Joys,Kids,269143,2016,67,0.8270000000000001,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449,SCARED
Post Malone,Leave,324853,2016,67,0.535,0.55,4,-7.249,1,0.0229,0.246,0.000105,0.124,0.619,90.086,SAD
"Martin Garrix, Dua Lipa",Scared to Be Lonely,220883,2017,80,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,SCARED
Sufjan Stevens,Mystery of Love,248965,2017,66,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,SAD
beabadoobee,Coffee,126825,2017,74,0.532,0.1369999999999999,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,SCARED
khai dreams,Lost in You,101000,2017,70,0.7709999999999999,0.607,5,-12.02,0,0.113,0.336,0.0,0.122,0.79,90.039,SCARED
Russell Dickerson,Yours,216960,2017,67,0.5539999999999999,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.5579999999999999,134.058,SAD
Harry Styles,Two Ghosts,229813,2017,73,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,SAD
Lewis Capaldi,Someone You Loved,182161,2018,82,0.501,0.405,1,-5.6789999999999985,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,SAD
Lil Peep,Life is Beautiful,207587,2018,76,0.5329999999999999,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,SAD
FINNEAS,Break My Heart Again,238013,2018,76,0.402,0.151,4,-14.227,0,0.0395,0.907,0.0,0.0941,0.483,144.293,SAD
"Jeremy Zucker, Chelsea Cutler",you were good to me,219147,2019,78,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,SAD
Jaymes Young,Happiest Year,228443,2019,79,0.501,0.1669999999999999,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,SAD
Ruel,Painkiller,213507,2019,76,0.6829999999999999,0.42,5,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621,SAD
Bob Marley & The Wailers,Three Little Birds,180533,1984,45,0.787,0.473,9,-10.494000000000002,1,0.0759,0.0107,1.41e-06,0.0398,0.599,73.82600000000002,HAPPY
Brandy,Baby,313293,1994,49,0.807,0.6509999999999999,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.8290000000000001,91.028,SCARED
System Of A Down,X,118160,2001,56,0.4920000000000001,0.948,0,-3.549,1,0.0525,0.00118,0.0064099999999999,0.295,0.523,90.569,ANGRY
Bob Marley & The Wailers,Three Little Birds,180440,2002,59,0.825,0.494,9,-10.486,1,0.0698,0.00974,5.15e-06,0.0361,0.626,74.10300000000002,HAPPY
Taylor Swift,Mine,230707,2010,54,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87e-06,0.189,0.6579999999999999,121.07,SAD
Taylor Swift,Ours,237920,2010,54,0.608,0.569,0,-7.227,1,0.0284,0.537,0.0,0.097,0.238,159.845,SAD
Swedish House Mafia,Save The World,213338,2011,67,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,ANGRY
salvia palth,i was all over her,161463,2013,62,0.529,0.353,7,-12.835,1,0.0292,0.7879999999999999,0.853,0.116,0.0601,104.557,SCARED
Tom Rosenthal,It's Ok,191352,2014,67,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,SAD
Tiësto,Red Lights,262200,2014,68,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.5479999999999999,124.989,ANGRY
Phora,I Think I Love You,210452,2016,63,0.544,0.446,6,-11.735,1,0.536,0.607,0.0,0.0923,0.469,115.192,SAD
Frank Ocean,Seigfried,334570,2016,66,0.377,0.255,4,-11.165,0,0.0387,0.975,0.000208,0.102,0.37,125.004,SAD
"Teqkoi, Aiko",You Broke My Heart Again,103400,2018,74,0.451,0.143,3,-15.685,1,0.235,0.956,0.0,0.195,0.233,149.509,SAD
"""Why Don't We""",8 Letters,190027,2018,75,0.607,0.478,1,-5.702000000000001,0,0.031,0.649,0.0,0.0928,0.255,88.979,SAD
"Jeremy Zucker, Chelsea Cutler",better off,193947,2018,73,0.708,0.322,8,-12.46,0,0.0371,0.747,9.24e-05,0.1369999999999999,0.46,98.892,SAD
Demi Lovato,Sober,197893,2018,75,0.397,0.303,1,-10.413,1,0.11,0.7979999999999999,4.16e-06,0.0824,0.17,170.22,SAD
Tate McRae,Teenage Mind,155205,2018,73,0.6709999999999999,0.337,4,-9.762,0,0.0605,0.75,1.38e-06,0.11,0.12,119.716,SAD
Trippie Redd,BANG!,283321,2018,68,0.715,0.529,11,-9.019,0,0.0507,0.259,7.48e-06,0.128,0.467,148.037,SAD
"Julia Michaels, Niall Horan",What A Time (feat. Niall Horan),173307,2019,77,0.518,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.85399999999998,SAD
Billie Eilish,ilomilo,156371,2019,79,0.855,0.423,5,-15.044,0,0.0585,0.7240000000000001,0.469,0.0896,0.5720000000000001,120.02,SAD
Clairo,Bubble Gum,175961,2019,73,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,SCARED
Madison Beer,Dear Society,179577,2019,76,0.65,0.594,7,-6.374,0,0.0492,0.161,0.0,0.133,0.416,145.944,SAD
Dean Lewis,Waves,240013,2019,78,0.518,0.7290000000000001,11,-7.193,0,0.0452,0.183,0.0,0.0643,0.343,156.879,SAD
"Jeremy Zucker, Chelsea Cutler",you were good to me (bonus track),219147,2020,76,0.469,0.08,2,-15.489,1,0.0425,0.897,4.22e-05,0.112,0.206,101.238,SAD
Bob Marley & The Wailers,Three Little Birds - Dub,320187,1984,44,0.7859999999999999,0.604,9,-8.839,1,0.101,0.0519,0.000124,0.0486,0.74,74.283,HAPPY
Rod Stewart,I Don't Want to Talk About It - 1989 Version,290040,1996,61,0.477,0.452,10,-10.682,1,0.0285,0.413,0.000133,0.258,0.351,135.142,HAPPY
The Fray,Over My Head (Cable Car),236373,2005,54,0.591,0.6990000000000001,8,-5.221,1,0.0449,0.0204,0.0,0.0614,0.733,116.029,SAD
Taylor Swift,Our Song,203440,2006,62,0.667,0.659,2,-4.932,1,0.0298,0.113,0.0,0.325,0.575,89.12799999999999,SAD
Alter Bridge,Watch Over You,259133,2007,61,0.276,0.6579999999999999,7,-5.4179999999999975,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,SAD
Taylor Swift,Dear John,403920,2010,53,0.589,0.47,4,-5.32,1,0.028,0.166,1.45e-06,0.112,0.102,119.386,SAD
Taylor Swift,Mean,237733,2010,53,0.568,0.7609999999999999,4,-3.987,1,0.0459,0.452,0.0,0.217,0.789,163.97400000000005,SAD
Imagine Dragons,Monster,249493,2015,61,0.472,0.774,3,-5.382999999999999,1,0.0824,0.1669999999999999,0.000278,0.132,0.443,179.942,SCARED
Hillsong Worship,What A Beautiful Name - Live,341080,2016,61,0.396,0.521,2,-7.093,1,0.0312,0.0101,0.0,0.884,0.126,135.74200000000002,SCARED
Hillsong Worship,What A Beautiful Name,238200,2017,64,0.424,0.506,2,-5.877000000000002,1,0.0284,0.201,0.0,0.11,0.138,135.90200000000002,SCARED
Cigarettes After Sex,Apocalypse,290147,2017,63,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,SAD
Victor Internet,Tinder Song,120375,2017,65,0.618,0.46,11,-7.342,1,0.0239,0.514,2.61e-05,0.0958,0.55,79.98899999999998,SCARED
Ruth B.,If By Chance,303653,2017,71,0.405,0.279,10,-8.099,1,0.0334,0.8809999999999999,0.0,0.0933,0.256,119.85,SAD
Ruel,Say,227434,2018,72,0.617,0.315,3,-7.997999999999997,1,0.0326,0.7709999999999999,0.0,0.0809,0.447,119.822,SAD
SadBoyProlific,Dead and Cold,89652,2018,71,0.7929999999999999,0.441,2,-10.297,0,0.579,0.867,0.0,0.111,0.753,74.74600000000002,SAD
Conan Gray,Lookalike,220867,2018,71,0.434,0.302,10,-10.117,1,0.0378,0.7659999999999999,7.63e-06,0.149,0.173,121.645,SAD
Sasha Sloan,Dancing With Your Ghost,197732,2019,77,0.629,0.327,11,-8.285,1,0.029,0.7609999999999999,2.9600000000000005e-05,0.103,0.381,74.953,SAD
"Marshmello, Bastille",Happier,216000,2020,1,0.6679999999999999,0.8079999999999999,5,-2.784,1,0.0423,0.188,0.0,0.088,0.629,100.08,ANGRY
Lata Mangeshkar,Chhod Mujhe Na Ja,206627,1951,0,0.382,0.457,6,-9.404,1,0.0334,0.939,1.05e-06,0.154,0.609,79.28399999999998,HAPPY
Madness,House Of Fun,180067,1983,34,0.7440000000000001,0.924,7,-8.964,1,0.0478,0.234,0.0331,0.128,0.7909999999999999,128.656,HAPPY
Don Williams,"Lord, I Hope This Day Is Good - Single Version",248000,1987,37,0.5489999999999999,0.3720000000000001,2,-18.476,1,0.0324,0.263,0.00483,0.0932,0.748,174.24,SCARED
Madness,Our House,199827,1997,44,0.606,0.627,0,-10.59,1,0.0487,0.0243,0.000153,0.366,0.7290000000000001,121.608,HAPPY
Bryan Adams,You Can't Take Me,176493,2002,54,0.5,0.7290000000000001,4,-7.274,0,0.0314,0.141,2.07e-06,0.128,0.441,160.161,SAD
Eminem,Just Lose It,248600,2005,55,0.951,0.618,8,-3.555,1,0.0501,0.0656,6.54e-05,0.256,0.945,121.008,ANGRY
Eminem,Mockingbird,251267,2005,55,0.6509999999999999,0.67,0,-3.786,1,0.283,0.209,0.0,0.122,0.241,83.55799999999998,ANGRY
Taylor Swift,Enchanted,352187,2010,52,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,SAD
Imagine Dragons,Tiptoe,193000,2012,54,0.527,0.82,6,-5.855,1,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,SCARED
Alan Walker,Fade,264014,2014,67,0.7909999999999999,0.652,6,-4.092,1,0.0426,0.0112,0.109,0.0804,0.494,179.998,ANGRY
Taylor Swift,Clean,271000,2014,55,0.815,0.377,4,-7.754,1,0.0346,0.232,0.0,0.1,0.211,103.97,SAD
Harry Styles,Carolina,189613,2017,69,0.624,0.6729999999999999,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,SAD
Mac DeMarco,Still Beating,181587,2017,67,0.7090000000000001,0.496,1,-10.528,0,0.0417,0.581,0.195,0.151,0.469,78.477,SCARED
Joji,worldstar money (interlude),126312,2017,66,0.5770000000000001,0.387,7,-8.607000000000001,1,0.274,0.964,0.705,0.208,0.459,146.565,SAD
Jeremy Zucker,scared,207520,2019,74,0.583,0.075,5,-15.843,1,0.0726,0.933,1.4e-06,0.111,0.347,108.418,SAD
Billie Eilish,goodbye,119410,2019,74,0.153,0.138,6,-21.877,0,0.0503,0.8370000000000001,0.55,0.254,0.0503,74.318,SAD
gnash,the broken hearts club,184695,2019,72,0.62,0.288,4,-9.431,1,0.123,0.8009999999999999,0.0,0.37,0.691,100.385,SAD
Ruel,Hard Sometimes,269493,2019,73,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,SAD
Sleeping At Last,Touch,256300,2019,72,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,SAD
Hailee Steinfeld,Wrong Direction,248987,2020,76,0.378,0.388,10,-9.017,1,0.036,0.472,0.0,0.157,0.188,72.293,SAD
OneRepublic,Counting Stars,259587,2020,4,0.5820000000000001,0.851,9,-5.9979999999999976,1,0.0734,0.0177,3.86e-06,0.535,0.428,128.02200000000002,SCARED
OneRepublic,Counting Stars,259587,2020,1,0.5820000000000001,0.851,9,-5.9979999999999976,1,0.0734,0.0177,3.86e-06,0.535,0.428,128.02200000000002,SCARED
Bill Evans,I Love You,233800,1956,18,0.505,0.4270000000000001,0,-14.12,1,0.0338,0.599,0.8270000000000001,0.103,0.606,114.157,SAD
Eminem,Without Me,291213,2005,53,0.91,0.6609999999999999,7,-2.814,1,0.0694,0.00276,0.0,0.35,0.643,112.251,SCARED
deadmau5,Strobe,633187,2009,50,0.433,0.444,8,-9.911,0,0.0372,0.013,0.856,0.121,0.0356,128.01,ANGRY
Yiruma,River Flows in You,218293,2011,62,0.287,0.292,9,-19.285,1,0.0541,0.968,0.978,0.09,0.346,145.703,SCARED
Real Friends,I've Given Up on You,164000,2013,56,0.526,0.377,5,-9.762,1,0.0253,0.563,0.0,0.0799,0.313,143.984,SAD
Lund,Alone,254000,2016,64,0.742,0.355,2,-15.505999999999998,1,0.0814,0.654,0.703,0.384,0.037,120.018,SAD
RY X,Berlin,174172,2016,60,0.393,0.0668,7,-20.755,1,0.0404,0.963,0.105,0.107,0.0384,136.938,SAD
khai dreams,Drifting Away,192500,2017,64,0.521,0.268,1,-15.199000000000002,1,0.0407,0.7390000000000001,0.177,0.0718,0.272,119.879,SCARED
Finding Hope,3:00 AM,201951,2017,70,0.55,0.147,0,-18.675,0,0.0404,0.563,0.00102,0.286,0.0346,81.991,SAD
Sam Smith,Pray,221596,2017,63,0.535,0.382,4,-9.465,0,0.0426,0.282,1.14e-05,0.0865,0.147,87.801,SAD
Ed Sheeran,Shape of You,233713,2017,73,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.931,95.977,HAPPY
Alan Walker,Faded,212107,2018,79,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,ANGRY
Peter Manos,In My Head,214533,2018,71,0.499,0.181,9,-15.359000000000002,0,0.0429,0.745,0.00123,0.106,0.0747,111.956,SAD
"SadBoyProlific, Ivri",Alone,160105,2018,69,0.87,0.341,9,-14.15,1,0.439,0.481,0.0027,0.329,0.436,119.054,SAD
Travis Scott,NC-17,156886,2018,70,0.804,0.763,2,-5.48,1,0.0519,0.0678,0.0,0.368,0.0585,136.05200000000002,HAPPY
"Joji, Trippie Redd",R.I.P. (feat. Trippie Redd),158726,2018,68,0.716,0.515,11,-9.651,0,0.0305,0.618,0.257,0.136,0.383,99.284,SAD
FINNEAS,I Lost a Friend,237020,2019,73,0.453,0.209,11,-11.917,1,0.223,0.5870000000000001,0.0,0.119,0.216,169.31599999999997,SAD
Bea Miller,feel something,180161,2019,73,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,SAD
Noah Cyrus,Lonely,144377,2020,73,0.53,0.281,5,-8.274,1,0.0577,0.7979999999999999,0.0,0.0928,0.341,122.442,SAD
The Soft Winds,I Love You,386640,1947,0,0.5579999999999999,0.258,5,-19.002,1,0.0946,0.858,0.612,0.6970000000000001,0.597,111.656,SCARED
Lata Mangeshkar,Kahan Hai Tu,188133,1952,0,0.516,0.106,3,-17.439,1,0.0353,0.993,0.0615,0.142,0.593,94.175,HAPPY
Mariah Carey,Forever,240773,1995,47,0.399,0.505,8,-7.143,1,0.0268,0.455,0.0,0.067,0.212,185.114,SCARED
Los Pericos,Pupilas Lejanas,235200,1998,63,0.6940000000000001,0.531,3,-8.43,1,0.0327,0.135,0.0,0.121,0.949,75.003,HAPPY
Taylor Swift,Change,280240,2008,46,0.541,0.77,5,-4.17,1,0.0354,0.0040799999999999,0.0,0.117,0.215,96.013,SAD
Roar,Christmas Kids,135693,2010,52,0.425,0.754,2,-6.028,1,0.0367,0.0104,0.112,0.438,0.5579999999999999,152.092,SCARED
Taylor Swift,You Are In Love,267107,2014,54,0.474,0.48,2,-8.894,1,0.0622,0.7070000000000001,0.000108,0.0903,0.319,170.109,SAD
Moose Blood,Gum,181387,2014,55,0.501,0.667,4,-6.1960000000000015,1,0.0284,0.00848,0.0,0.281,0.283,82.522,SAD
Matt Maltese,As the World Caves In,218755,2017,64,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,SAD
Joji,WANTED U,251015,2018,68,0.305,0.715,7,-7.54,1,0.0554,0.105,0.0495,0.0906,0.29,82.977,SCARED
FISHER,Losing It,248036,2018,78,0.76,0.964,2,-5.8439999999999985,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,SCARED
Rex Orange County,Pluto Projector,267520,2019,70,0.551,0.219,5,-11.196,1,0.0285,0.7070000000000001,0.000691,0.118,0.191,80.97800000000002,SAD
Ariana Grande,ghostin,271467,2019,71,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,SAD
Lewis Capaldi,Forever,210863,2019,73,0.6459999999999999,0.355,1,-7.119,1,0.0263,0.873,0.0,0.115,0.364,84.988,SAD
Anson Seabra,Trying My Best,222468,2019,70,0.561,0.0587,5,-17.819000000000006,1,0.0762,0.95,0.0,0.0828,0.342,143.02700000000004,SAD
Olivia Rodrigo,All I Want,177323,2020,72,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.59899999999998,SAD
Taylor Swift,Clean,271000,2014,52,0.81,0.38,4,-7.755,1,0.035,0.242,0.0,0.113,0.211,103.981,SAD
Imagine Dragons,Battle Cry,273640,2015,57,0.358,0.909,0,-6.856,0,0.0949,0.0429,0.00468,0.138,0.0419,129.945,ANGRY
"beabadoobee, Oscar Lang",The Moon Song,141040,2017,65,0.405,0.0854,0,-15.488,1,0.0336,0.968,0.0121,0.139,0.148,93.768,SCARED
Jesse,Bloom Later,160307,2017,64,0.513,0.318,0,-10.451,1,0.0314,0.7959999999999999,0.0,0.177,0.249,81.92299999999999,SCARED
Maisie Peters,Worst of You,197369,2018,71,0.741,0.466,4,-7.257999999999999,1,0.0357,0.5579999999999999,0.0,0.0583,0.351,102.058,SAD
Trippie Redd,Leray,122707,2019,66,0.774,0.195,4,-12.233,1,0.087,0.789,0.00103,0.109,0.369,132.847,SAD
Anson Seabra,I Can't Carry This Anymore,200000,2019,69,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.59799999999996,SAD
Bill Evans,I Love You,233133,1956,15,0.502,0.523,0,-11.309,1,0.0313,0.614,0.65,0.122,0.597,114.219,SAD
Kishore Kumar,Zindagi Ke Safar Mein,398773,1974,31,0.3229999999999999,0.573,2,-11.009,1,0.037,0.797,2.11e-05,0.561,0.534,87.68299999999998,SAD
Metallica,Ronnie,317200,1996,38,0.552,0.907,1,-5.476,1,0.0329,0.00145,0.00353,0.0481,0.591,84.469,SCARED
Katrina & The Waves,Walking on Sunshine - 2004 Version,216000,2004,50,0.595,0.943,10,-7.255,1,0.0507,0.00111,0.288,0.223,0.961,109.014,HAPPY
ABBA,Dancing Queen,233440,2012,61,0.508,0.825,9,-9.627,1,0.0451,0.175,0.00133,0.376,0.715,100.548,HAPPY
Avicii,Wake Me Up,249693,2013,51,0.516,0.8059999999999999,2,-5.132999999999999,1,0.0538,0.00389,0.000674,0.115,0.5770000000000001,124.118,ANGRY
Ricky Montgomery,Mr Loverman,216880,2016,58,0.6409999999999999,0.527,0,-6.697,1,0.0256,0.243,2.51e-05,0.25,0.485,130.018,SAD
Seafret,Atlantis,229173,2016,66,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.15900000000005,SAD
Cigarettes After Sex,K.,319560,2017,58,0.454,0.404,3,-10.26,1,0.027,0.146,0.8190000000000001,0.141,0.313,94.113,SAD
Men I Trust,Show Me How,215111,2018,66,0.7909999999999999,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,SCARED
Ruel,Painkiller,213598,2019,69,0.675,0.414,5,-6.507999999999999,1,0.0569,0.105,0.0,0.192,0.439,128.92700000000002,SAD
"Jeremy Zucker, Chelsea Cutler",you were good to me - shallou remix,229205,2020,59,0.358,0.435,2,-9.198,1,0.0717,0.173,0.00106,0.0986,0.336,155.908,SAD
